latitude,longitude,value
7.25,-82.25,24.49
7.25,-81.75,23.46
7.25,-81.25,23.46
7.25,-80.75,29.47
7.25,-80.25,29.47
7.25,-79.75,26.98
7.25,-79.25,26.98
7.25,-78.75,27.42
7.25,-78.25,27.42
7.25,-77.75,46.92
7.25,-77.25,46.92
7.25,-76.75,40.62
7.25,-76.25,40.62
7.25,-75.75,56.16
7.25,-75.25,56.16
7.25,-74.75,28.15
7.25,-74.25,28.15
7.25,-73.75,25.81
7.25,-73.25,25.81
7.25,-72.75,59.24
7.25,-72.25,59.24
7.25,-71.75,42.67
7.25,-71.25,42.67
7.25,-70.75,25.51
7.25,-70.25,25.51
7.25,-69.75,19.94
7.25,-69.25,19.94
7.25,-68.75,16.42
7.25,-68.25,16.42
7.25,-67.75,15.54
7.25,-67.25,15.54
7.25,-66.75,20.53
7.25,-66.25,20.53
7.25,-65.75,24.34
7.25,-65.25,24.34
7.25,-64.75,30.79
7.25,-64.25,30.79
7.25,-63.75,31.96
7.25,-63.25,31.96
7.25,-62.75,36.07
7.25,-62.25,36.07
7.25,-61.75,40.91
7.25,-61.25,40.91
7.25,-60.75,47.21
7.25,-60.25,47.21
7.25,-59.75,45.45
7.25,-59.25,45.45
7.25,-58.75,39.22
7.25,-58.25,39.22
7.25,-57.75,42.51
7.25,-57.25,42.51
7.25,-56.75,42.34
7.25,-56.25,42.34
7.25,151.25,61.76
7.25,151.75,61.76
7.25,152.25,67.16
7.25,152.75,67.16
7.25,153.25,64.66
7.25,153.75,64.66
7.25,154.25,64.37
7.25,154.75,64.37
7.25,155.25,65.1
7.25,155.75,65.1
7.25,156.25,63.05
7.25,156.75,63.05
7.25,157.25,62.9
7.25,157.75,62.9
7.25,158.25,63.49
7.25,158.75,63.49
7.25,159.25,63.2
7.25,159.75,63.2
7.25,160.25,64.37
7.25,160.75,64.37
7.25,161.25,65.69
7.25,161.75,65.69
7.25,162.25,68.04
7.25,162.75,68.04
7.25,163.25,66.13
7.25,163.75,66.13
7.25,164.25,66.57
7.25,164.75,66.57
7.25,165.25,66.28
7.25,165.75,66.28
7.25,166.25,63.78
7.25,166.75,63.78
7.25,167.25,63.34
7.25,167.75,63.34
7.25,168.25,59.53
7.25,168.75,59.53
7.25,169.25,63.34
7.25,169.75,63.34
7.25,170.25,61.0
7.25,170.75,61.0
7.25,171.25,63.93
7.25,171.75,63.93
7.25,172.25,67.3
7.25,172.75,67.3
7.25,173.25,69.5
7.25,173.75,69.5
7.25,174.25,65.84
7.25,174.75,65.84
7.25,175.25,69.21
7.25,175.75,69.21
7.25,176.25,70.38
7.25,176.75,70.38
7.25,177.25,70.38
7.25,177.75,70.38
7.25,178.25,68.62
7.25,178.75,68.62
7.25,179.25,69.65
7.25,179.75,69.65
7.75,-179.75,67.01
7.75,-179.25,67.01
7.75,-178.75,65.84
7.75,-178.25,65.84
7.75,-177.75,68.48
7.75,-177.25,68.48
7.75,-176.75,71.85
7.75,-176.25,71.85
7.75,-175.75,67.3
7.75,-175.25,67.3
7.75,-174.75,67.16
7.75,-174.25,67.16
7.75,-173.75,69.06
7.75,-173.25,69.06
7.75,-172.75,68.77
7.75,-172.25,68.77
7.75,-171.75,69.21
7.75,-171.25,69.21
7.75,-170.75,69.94
7.75,-170.25,69.94
7.75,-169.75,69.21
7.75,-169.25,69.21
7.75,-168.75,69.94
7.75,-168.25,69.94
7.75,-167.75,67.16
7.75,-167.25,67.16
7.75,-166.75,67.74
7.75,-166.25,67.74
7.75,-165.75,67.01
7.75,-165.25,67.01
7.75,-164.75,68.62
7.75,-164.25,68.62
7.75,-163.75,68.04
7.75,-163.25,68.04
7.75,-162.75,68.33
7.75,-162.25,68.33
7.75,-161.75,69.21
7.75,-161.25,69.21
7.75,-160.75,71.7
7.75,-160.25,71.7
7.75,-159.75,67.45
7.75,-159.25,67.45
7.75,-158.75,67.3
7.75,-158.25,67.3
7.75,-157.75,67.3
7.75,-157.25,67.3
7.75,-156.75,63.05
7.75,-156.25,63.05
7.75,-155.75,64.96
7.75,-155.25,64.96
7.75,-154.75,65.98
7.75,-154.25,65.98
7.75,-153.75,66.72
7.75,-153.25,66.72
7.75,-152.75,67.16
7.75,-152.25,67.16
7.75,-151.75,67.89
7.75,-151.25,67.89
7.75,-150.75,69.35
7.75,-150.25,69.35
7.75,-149.75,68.04
7.75,-149.25,68.04
7.75,-148.75,66.86
7.75,-148.25,66.86
7.75,-147.75,68.18
7.75,-147.25,68.18
7.75,-146.75,70.67
7.75,-146.25,70.67
7.75,-145.75,69.35
7.75,-145.25,69.35
7.75,-144.75,67.6
7.75,-144.25,67.6
7.75,-143.75,68.77
7.75,-143.25,68.77
7.75,-142.75,68.48
7.75,-142.25,68.48
7.75,-141.75,69.35
7.75,-141.25,69.35
7.75,-140.75,70.53
7.75,-140.25,70.53
7.75,-139.75,70.09
7.75,-139.25,70.09
7.75,-138.75,70.97
7.75,-138.25,70.97
7.75,-137.75,71.41
7.75,-137.25,71.41
7.75,-136.75,71.26
7.75,-136.25,71.26
7.75,-135.75,71.85
7.75,-135.25,71.85
7.75,-134.75,69.06
7.75,-134.25,69.06
7.75,-133.75,71.55
7.75,-133.25,71.55
7.75,-132.75,69.65
7.75,-132.25,69.65
7.75,-131.75,67.45
7.75,-131.25,67.45
7.75,-130.75,68.48
7.75,-130.25,68.48
7.75,-129.75,69.79
7.75,-129.25,69.79
7.75,-128.75,71.99
7.75,-128.25,71.99
7.75,-127.75,68.48
7.75,-127.25,68.48
7.75,-126.75,68.33
7.75,-126.25,68.33
7.75,-125.75,65.1
7.75,-125.25,65.1
7.75,-124.75,65.1
7.75,-124.25,65.1
7.75,-123.75,63.2
7.75,-123.25,63.2
7.75,-122.75,62.02
7.75,-122.25,62.02
7.75,-121.75,61.44
7.75,-121.25,61.44
7.75,-120.75,60.7
7.75,-120.25,60.7
7.75,-119.75,61.29
7.75,-119.25,61.29
7.75,-118.75,59.24
7.75,-118.25,59.24
7.75,-117.75,56.45
7.75,-117.25,56.45
7.75,-116.75,56.16
7.75,-116.25,56.16
7.75,-115.75,58.21
7.75,-115.25,58.21
7.75,-114.75,58.65
7.75,-114.25,58.65
7.75,-113.75,53.52
7.75,-113.25,53.52
7.75,-112.75,54.11
7.75,-112.25,54.11
7.75,-111.75,51.47
7.75,-111.25,51.47
7.75,-110.75,51.47
7.75,-110.25,51.47
7.75,-109.75,50.44
7.75,-109.25,50.44
7.75,-108.75,48.24
7.75,-108.25,48.24
7.75,-107.75,47.07
7.75,-107.25,47.07
7.75,-106.75,45.6
7.75,-106.25,45.6
7.75,-105.75,46.33
7.75,-105.25,46.33
7.75,-104.75,44.87
7.75,-104.25,44.87
7.75,-103.75,38.42
7.75,-103.25,38.42
7.75,-102.75,38.42
7.75,-102.25,38.42
7.75,-101.75,33.28
7.75,-101.25,33.28
7.75,-100.75,31.09
7.75,-100.25,31.09
7.75,-99.75,29.47
7.75,-99.25,29.47
7.75,-98.75,27.13
7.75,-98.25,27.13
7.75,-97.75,24.19
7.75,-97.25,24.19
7.75,-96.75,22.43
7.75,-96.25,22.43
7.75,-95.75,24.19
7.75,-95.25,24.19
7.75,-94.75,24.78
7.75,-94.25,24.78
7.75,-93.75,23.17
7.75,-93.25,23.17
7.75,-92.75,22.73
7.75,-92.25,22.73
7.75,-91.75,24.19
7.75,-91.25,24.19
7.75,-90.75,25.22
7.75,-90.25,25.22
7.75,-89.75,24.93
7.75,-89.25,24.93
7.75,-88.75,24.78
7.75,-88.25,24.78
7.75,-87.75,25.95
7.75,-87.25,25.95
7.75,-86.75,27.27
7.75,-86.25,27.27
7.75,-85.75,32.55
7.75,-85.25,32.55
7.75,-84.75,36.95
7.75,-84.25,36.95
7.75,-83.75,34.02
7.75,-83.25,34.02
7.75,-82.75,24.49
7.75,-82.25,24.49
7.75,-81.75,23.46
7.75,-81.25,23.46
7.75,-80.75,29.47
7.75,-80.25,29.47
7.75,-79.75,26.98
7.75,-79.25,26.98
7.75,-78.75,27.42
7.75,-78.25,27.42
7.75,-77.75,46.92
7.75,-77.25,46.92
7.75,-76.75,40.62
7.75,-76.25,40.62
7.75,-75.75,56.16
7.75,-75.25,56.16
7.75,-74.75,28.15
7.75,-74.25,28.15
7.75,-73.75,25.81
7.75,-73.25,25.81
7.75,-72.75,59.24
7.75,-72.25,59.24
7.75,-71.75,42.67
7.75,-71.25,42.67
7.75,-70.75,25.51
7.75,-70.25,25.51
7.75,-69.75,19.94
7.75,-69.25,19.94
7.75,-68.75,16.42
7.75,-68.25,16.42
7.75,-67.75,15.54
7.75,-67.25,15.54
7.75,-66.75,20.53
7.75,-66.25,20.53
7.75,-65.75,24.34
7.75,-65.25,24.34
7.75,-64.75,30.79
7.75,-64.25,30.79
7.75,-63.75,31.96
7.75,-63.25,31.96
7.75,-62.75,36.07
7.75,-62.25,36.07
7.75,-61.75,40.91
7.75,-61.25,40.91
7.75,-60.75,47.21
7.75,-60.25,47.21
7.75,-59.75,45.45
7.75,-59.25,45.45
7.75,-58.75,39.22
7.75,-58.25,39.22
7.75,-57.75,42.51
7.75,-57.25,42.51
7.75,-56.75,42.34
7.75,-56.25,42.34
7.75,151.25,61.76
7.75,151.75,61.76
7.75,152.25,67.16
7.75,152.75,67.16
7.75,153.25,64.66
7.75,153.75,64.66
7.75,154.25,64.37
7.75,154.75,64.37
7.75,155.25,65.1
7.75,155.75,65.1
7.75,156.25,63.05
7.75,156.75,63.05
7.75,157.25,62.9
7.75,157.75,62.9
7.75,158.25,63.49
7.75,158.75,63.49
7.75,159.25,63.2
7.75,159.75,63.2
7.75,160.25,64.37
7.75,160.75,64.37
7.75,161.25,65.69
7.75,161.75,65.69
7.75,162.25,68.04
7.75,162.75,68.04
7.75,163.25,66.13
7.75,163.75,66.13
7.75,164.25,66.57
7.75,164.75,66.57
7.75,165.25,66.28
7.75,165.75,66.28
7.75,166.25,63.78
7.75,166.75,63.78
7.75,167.25,63.34
7.75,167.75,63.34
7.75,168.25,59.53
7.75,168.75,59.53
7.75,169.25,63.34
7.75,169.75,63.34
7.75,170.25,61.0
7.75,170.75,61.0
7.75,171.25,63.93
7.75,171.75,63.93
7.75,172.25,67.3
7.75,172.75,67.3
7.75,173.25,69.5
7.75,173.75,69.5
7.75,174.25,65.84
7.75,174.75,65.84
7.75,175.25,69.21
7.75,175.75,69.21
7.75,176.25,70.38
7.75,176.75,70.38
7.75,177.25,70.38
7.75,177.75,70.38
7.75,178.25,68.62
7.75,178.75,68.62
7.75,179.25,69.65
7.75,179.75,69.65
8.25,-179.75,61.58
8.25,-179.25,61.58
8.25,-178.75,59.82
8.25,-178.25,59.82
8.25,-177.75,61.58
8.25,-177.25,61.58
8.25,-176.75,62.61
8.25,-176.25,62.61
8.25,-175.75,64.66
8.25,-175.25,64.66
8.25,-174.75,61.29
8.25,-174.25,61.29
8.25,-173.75,62.17
8.25,-173.25,62.17
8.25,-172.75,62.9
8.25,-172.25,62.9
8.25,-171.75,64.81
8.25,-171.25,64.81
8.25,-170.75,63.49
8.25,-170.25,63.49
8.25,-169.75,64.81
8.25,-169.25,64.81
8.25,-168.75,65.84
8.25,-168.25,65.84
8.25,-167.75,64.37
8.25,-167.25,64.37
8.25,-166.75,64.08
8.25,-166.25,64.08
8.25,-165.75,63.93
8.25,-165.25,63.93
8.25,-164.75,68.33
8.25,-164.25,68.33
8.25,-163.75,64.66
8.25,-163.25,64.66
8.25,-162.75,67.45
8.25,-162.25,67.45
8.25,-161.75,66.42
8.25,-161.25,66.42
8.25,-160.75,67.16
8.25,-160.25,67.16
8.25,-159.75,66.86
8.25,-159.25,66.86
8.25,-158.75,62.46
8.25,-158.25,62.46
8.25,-157.75,63.78
8.25,-157.25,63.78
8.25,-156.75,60.7
8.25,-156.25,60.7
8.25,-155.75,61.0
8.25,-155.25,61.0
8.25,-154.75,62.46
8.25,-154.25,62.46
8.25,-153.75,61.0
8.25,-153.25,61.0
8.25,-152.75,63.93
8.25,-152.25,63.93
8.25,-151.75,64.66
8.25,-151.25,64.66
8.25,-150.75,66.42
8.25,-150.25,66.42
8.25,-149.75,62.02
8.25,-149.25,62.02
8.25,-148.75,63.93
8.25,-148.25,63.93
8.25,-147.75,66.28
8.25,-147.25,66.28
8.25,-146.75,67.89
8.25,-146.25,67.89
8.25,-145.75,67.89
8.25,-145.25,67.89
8.25,-144.75,65.98
8.25,-144.25,65.98
8.25,-143.75,65.98
8.25,-143.25,65.98
8.25,-142.75,68.04
8.25,-142.25,68.04
8.25,-141.75,67.01
8.25,-141.25,67.01
8.25,-140.75,66.28
8.25,-140.25,66.28
8.25,-139.75,64.81
8.25,-139.25,64.81
8.25,-138.75,67.16
8.25,-138.25,67.16
8.25,-137.75,67.01
8.25,-137.25,67.01
8.25,-136.75,67.45
8.25,-136.25,67.45
8.25,-135.75,67.6
8.25,-135.25,67.6
8.25,-134.75,68.48
8.25,-134.25,68.48
8.25,-133.75,70.23
8.25,-133.25,70.23
8.25,-132.75,68.62
8.25,-132.25,68.62
8.25,-131.75,68.77
8.25,-131.25,68.77
8.25,-130.75,69.21
8.25,-130.25,69.21
8.25,-129.75,68.77
8.25,-129.25,68.77
8.25,-128.75,69.65
8.25,-128.25,69.65
8.25,-127.75,65.98
8.25,-127.25,65.98
8.25,-126.75,66.57
8.25,-126.25,66.57
8.25,-125.75,64.37
8.25,-125.25,64.37
8.25,-124.75,62.46
8.25,-124.25,62.46
8.25,-123.75,62.61
8.25,-123.25,62.61
8.25,-122.75,61.29
8.25,-122.25,61.29
8.25,-121.75,59.38
8.25,-121.25,59.38
8.25,-120.75,58.36
8.25,-120.25,58.36
8.25,-119.75,54.55
8.25,-119.25,54.55
8.25,-118.75,53.23
8.25,-118.25,53.23
8.25,-117.75,50.0
8.25,-117.25,50.0
8.25,-116.75,51.17
8.25,-116.25,51.17
8.25,-115.75,50.0
8.25,-115.25,50.0
8.25,-114.75,48.39
8.25,-114.25,48.39
8.25,-113.75,48.83
8.25,-113.25,48.83
8.25,-112.75,44.13
8.25,-112.25,44.13
8.25,-111.75,45.16
8.25,-111.25,45.16
8.25,-110.75,41.35
8.25,-110.25,41.35
8.25,-109.75,40.62
8.25,-109.25,40.62
8.25,-108.75,38.86
8.25,-108.25,38.86
8.25,-107.75,37.98
8.25,-107.25,37.98
8.25,-106.75,36.51
8.25,-106.25,36.51
8.25,-105.75,34.9
8.25,-105.25,34.9
8.25,-104.75,32.7
8.25,-104.25,32.7
8.25,-103.75,27.57
8.25,-103.25,27.57
8.25,-102.75,24.93
8.25,-102.25,24.93
8.25,-101.75,24.93
8.25,-101.25,24.93
8.25,-100.75,24.05
8.25,-100.25,24.05
8.25,-99.75,23.9
8.25,-99.25,23.9
8.25,-98.75,23.02
8.25,-98.25,23.02
8.25,-97.75,21.99
8.25,-97.25,21.99
8.25,-96.75,19.21
8.25,-96.25,19.21
8.25,-95.75,18.48
8.25,-95.25,18.48
8.25,-94.75,16.86
8.25,-94.25,16.86
8.25,-93.75,14.52
8.25,-93.25,14.52
8.25,-92.75,13.93
8.25,-92.25,13.93
8.25,-91.75,15.84
8.25,-91.25,15.84
8.25,-90.75,14.96
8.25,-90.25,14.96
8.25,-89.75,13.64
8.25,-89.25,13.64
8.25,-88.75,13.34
8.25,-88.25,13.34
8.25,-87.75,15.4
8.25,-87.25,15.4
8.25,-86.75,15.54
8.25,-86.25,15.54
8.25,-85.75,19.65
8.25,-85.25,19.65
8.25,-84.75,19.94
8.25,-84.25,19.94
8.25,-83.75,20.67
8.25,-83.25,20.67
8.25,-82.75,41.5
8.25,-82.25,41.5
8.25,-81.75,43.55
8.25,-81.25,43.55
8.25,-80.75,37.39
8.25,-80.25,37.39
8.25,-79.75,28.74
8.25,-79.25,28.74
8.25,-78.75,20.38
8.25,-78.25,20.38
8.25,-77.75,29.62
8.25,-77.25,29.62
8.25,-76.75,29.91
8.25,-76.25,29.91
8.25,-75.75,24.78
8.25,-75.25,24.78
8.25,-74.75,18.91
8.25,-74.25,18.91
8.25,-73.75,18.33
8.25,-73.25,18.33
8.25,-72.75,34.16
8.25,-72.25,34.16
8.25,-71.75,35.04
8.25,-71.25,35.04
8.25,-70.75,49.12
8.25,-70.25,49.12
8.25,-69.75,26.1
8.25,-69.25,26.1
8.25,-68.75,16.57
8.25,-68.25,16.57
8.25,-67.75,20.09
8.25,-67.25,20.09
8.25,-66.75,24.78
8.25,-66.25,24.78
8.25,-65.75,28.45
8.25,-65.25,28.45
8.25,-64.75,31.96
8.25,-64.25,31.96
8.25,-63.75,34.31
8.25,-63.25,34.31
8.25,-62.75,36.51
8.25,-62.25,36.51
8.25,-61.75,40.62
8.25,-61.25,40.62
8.25,-60.75,37.68
8.25,-60.25,37.68
8.25,-59.75,34.34
8.25,-59.25,34.34
8.25,-58.75,33.26
8.25,-58.25,33.26
8.25,-57.75,42.26
8.25,-57.25,42.26
8.25,-56.75,44.32
8.25,-56.25,44.32
8.25,152.25,58.8
8.25,152.75,58.8
8.25,153.25,60.12
8.25,153.75,60.12
8.25,154.25,57.92
8.25,154.75,57.92
8.25,155.25,57.18
8.25,155.75,57.18
8.25,156.25,57.62
8.25,156.75,57.62
8.25,157.25,56.6
8.25,157.75,56.6
8.25,158.25,59.82
8.25,158.75,59.82
8.25,159.25,56.6
8.25,159.75,56.6
8.25,160.25,58.8
8.25,160.75,58.8
8.25,161.25,58.5
8.25,161.75,58.5
8.25,162.25,58.36
8.25,162.75,58.36
8.25,163.25,59.97
8.25,163.75,59.97
8.25,164.25,61.14
8.25,164.75,61.14
8.25,165.25,60.7
8.25,165.75,60.7
8.25,166.25,58.8
8.25,166.75,58.8
8.25,167.25,57.92
8.25,167.75,57.92
8.25,168.25,59.09
8.25,168.75,59.09
8.25,169.25,54.99
8.25,169.75,54.99
8.25,170.25,57.77
8.25,170.75,57.77
8.25,171.25,58.21
8.25,171.75,58.21
8.25,172.25,59.68
8.25,172.75,59.68
8.25,173.25,59.68
8.25,173.75,59.68
8.25,174.25,61.29
8.25,174.75,61.29
8.25,175.25,62.76
8.25,175.75,62.76
8.25,176.25,64.66
8.25,176.75,64.66
8.25,177.25,61.44
8.25,177.75,61.44
8.25,178.25,62.61
8.25,178.75,62.61
8.25,179.25,63.34
8.25,179.75,63.34
8.75,-179.75,61.58
8.75,-179.25,61.58
8.75,-178.75,59.82
8.75,-178.25,59.82
8.75,-177.75,61.58
8.75,-177.25,61.58
8.75,-176.75,62.61
8.75,-176.25,62.61
8.75,-175.75,64.66
8.75,-175.25,64.66
8.75,-174.75,61.29
8.75,-174.25,61.29
8.75,-173.75,62.17
8.75,-173.25,62.17
8.75,-172.75,62.9
8.75,-172.25,62.9
8.75,-171.75,64.81
8.75,-171.25,64.81
8.75,-170.75,63.49
8.75,-170.25,63.49
8.75,-169.75,64.81
8.75,-169.25,64.81
8.75,-168.75,65.84
8.75,-168.25,65.84
8.75,-167.75,64.37
8.75,-167.25,64.37
8.75,-166.75,64.08
8.75,-166.25,64.08
8.75,-165.75,63.93
8.75,-165.25,63.93
8.75,-164.75,68.33
8.75,-164.25,68.33
8.75,-163.75,64.66
8.75,-163.25,64.66
8.75,-162.75,67.45
8.75,-162.25,67.45
8.75,-161.75,66.42
8.75,-161.25,66.42
8.75,-160.75,67.16
8.75,-160.25,67.16
8.75,-159.75,66.86
8.75,-159.25,66.86
8.75,-158.75,62.46
8.75,-158.25,62.46
8.75,-157.75,63.78
8.75,-157.25,63.78
8.75,-156.75,60.7
8.75,-156.25,60.7
8.75,-155.75,61.0
8.75,-155.25,61.0
8.75,-154.75,62.46
8.75,-154.25,62.46
8.75,-153.75,61.0
8.75,-153.25,61.0
8.75,-152.75,63.93
8.75,-152.25,63.93
8.75,-151.75,64.66
8.75,-151.25,64.66
8.75,-150.75,66.42
8.75,-150.25,66.42
8.75,-149.75,62.02
8.75,-149.25,62.02
8.75,-148.75,63.93
8.75,-148.25,63.93
8.75,-147.75,66.28
8.75,-147.25,66.28
8.75,-146.75,67.89
8.75,-146.25,67.89
8.75,-145.75,67.89
8.75,-145.25,67.89
8.75,-144.75,65.98
8.75,-144.25,65.98
8.75,-143.75,65.98
8.75,-143.25,65.98
8.75,-142.75,68.04
8.75,-142.25,68.04
8.75,-141.75,67.01
8.75,-141.25,67.01
8.75,-140.75,66.28
8.75,-140.25,66.28
8.75,-139.75,64.81
8.75,-139.25,64.81
8.75,-138.75,67.16
8.75,-138.25,67.16
8.75,-137.75,67.01
8.75,-137.25,67.01
8.75,-136.75,67.45
8.75,-136.25,67.45
8.75,-135.75,67.6
8.75,-135.25,67.6
8.75,-134.75,68.48
8.75,-134.25,68.48
8.75,-133.75,70.23
8.75,-133.25,70.23
8.75,-132.75,68.62
8.75,-132.25,68.62
8.75,-131.75,68.77
8.75,-131.25,68.77
8.75,-130.75,69.21
8.75,-130.25,69.21
8.75,-129.75,68.77
8.75,-129.25,68.77
8.75,-128.75,69.65
8.75,-128.25,69.65
8.75,-127.75,65.98
8.75,-127.25,65.98
8.75,-126.75,66.57
8.75,-126.25,66.57
8.75,-125.75,64.37
8.75,-125.25,64.37
8.75,-124.75,62.46
8.75,-124.25,62.46
8.75,-123.75,62.61
8.75,-123.25,62.61
8.75,-122.75,61.29
8.75,-122.25,61.29
8.75,-121.75,59.38
8.75,-121.25,59.38
8.75,-120.75,58.36
8.75,-120.25,58.36
8.75,-119.75,54.55
8.75,-119.25,54.55
8.75,-118.75,53.23
8.75,-118.25,53.23
8.75,-117.75,50.0
8.75,-117.25,50.0
8.75,-116.75,51.17
8.75,-116.25,51.17
8.75,-115.75,50.0
8.75,-115.25,50.0
8.75,-114.75,48.39
8.75,-114.25,48.39
8.75,-113.75,48.83
8.75,-113.25,48.83
8.75,-112.75,44.13
8.75,-112.25,44.13
8.75,-111.75,45.16
8.75,-111.25,45.16
8.75,-110.75,41.35
8.75,-110.25,41.35
8.75,-109.75,40.62
8.75,-109.25,40.62
8.75,-108.75,38.86
8.75,-108.25,38.86
8.75,-107.75,37.98
8.75,-107.25,37.98
8.75,-106.75,36.51
8.75,-106.25,36.51
8.75,-105.75,34.9
8.75,-105.25,34.9
8.75,-104.75,32.7
8.75,-104.25,32.7
8.75,-103.75,27.57
8.75,-103.25,27.57
8.75,-102.75,24.93
8.75,-102.25,24.93
8.75,-101.75,24.93
8.75,-101.25,24.93
8.75,-100.75,24.05
8.75,-100.25,24.05
8.75,-99.75,23.9
8.75,-99.25,23.9
8.75,-98.75,23.02
8.75,-98.25,23.02
8.75,-97.75,21.99
8.75,-97.25,21.99
8.75,-96.75,19.21
8.75,-96.25,19.21
8.75,-95.75,18.48
8.75,-95.25,18.48
8.75,-94.75,16.86
8.75,-94.25,16.86
8.75,-93.75,14.52
8.75,-93.25,14.52
8.75,-92.75,13.93
8.75,-92.25,13.93
8.75,-91.75,15.84
8.75,-91.25,15.84
8.75,-90.75,14.96
8.75,-90.25,14.96
8.75,-89.75,13.64
8.75,-89.25,13.64
8.75,-88.75,13.34
8.75,-88.25,13.34
8.75,-87.75,15.4
8.75,-87.25,15.4
8.75,-86.75,15.54
8.75,-86.25,15.54
8.75,-85.75,19.65
8.75,-85.25,19.65
8.75,-84.75,19.94
8.75,-84.25,19.94
8.75,-83.75,20.67
8.75,-83.25,20.67
8.75,-82.75,41.5
8.75,-82.25,41.5
8.75,-81.75,43.55
8.75,-81.25,43.55
8.75,-80.75,37.39
8.75,-80.25,37.39
8.75,-79.75,28.74
8.75,-79.25,28.74
8.75,-78.75,20.38
8.75,-78.25,20.38
8.75,-77.75,29.62
8.75,-77.25,29.62
8.75,-76.75,29.91
8.75,-76.25,29.91
8.75,-75.75,24.78
8.75,-75.25,24.78
8.75,-74.75,18.91
8.75,-74.25,18.91
8.75,-73.75,18.33
8.75,-73.25,18.33
8.75,-72.75,34.16
8.75,-72.25,34.16
8.75,-71.75,35.04
8.75,-71.25,35.04
8.75,-70.75,49.12
8.75,-70.25,49.12
8.75,-69.75,26.1
8.75,-69.25,26.1
8.75,-68.75,16.57
8.75,-68.25,16.57
8.75,-67.75,20.09
8.75,-67.25,20.09
8.75,-66.75,24.78
8.75,-66.25,24.78
8.75,-65.75,28.45
8.75,-65.25,28.45
8.75,-64.75,31.96
8.75,-64.25,31.96
8.75,-63.75,34.31
8.75,-63.25,34.31
8.75,-62.75,36.51
8.75,-62.25,36.51
8.75,-61.75,40.62
8.75,-61.25,40.62
8.75,-60.75,37.68
8.75,-60.25,37.68
8.75,-59.75,34.34
8.75,-59.25,34.34
8.75,-58.75,33.26
8.75,-58.25,33.26
8.75,-57.75,42.26
8.75,-57.25,42.26
8.75,-56.75,44.32
8.75,-56.25,44.32
8.75,152.25,58.8
8.75,152.75,58.8
8.75,153.25,60.12
8.75,153.75,60.12
8.75,154.25,57.92
8.75,154.75,57.92
8.75,155.25,57.18
8.75,155.75,57.18
8.75,156.25,57.62
8.75,156.75,57.62
8.75,157.25,56.6
8.75,157.75,56.6
8.75,158.25,59.82
8.75,158.75,59.82
8.75,159.25,56.6
8.75,159.75,56.6
8.75,160.25,58.8
8.75,160.75,58.8
8.75,161.25,58.5
8.75,161.75,58.5
8.75,162.25,58.36
8.75,162.75,58.36
8.75,163.25,59.97
8.75,163.75,59.97
8.75,164.25,61.14
8.75,164.75,61.14
8.75,165.25,60.7
8.75,165.75,60.7
8.75,166.25,58.8
8.75,166.75,58.8
8.75,167.25,57.92
8.75,167.75,57.92
8.75,168.25,59.09
8.75,168.75,59.09
8.75,169.25,54.99
8.75,169.75,54.99
8.75,170.25,57.77
8.75,170.75,57.77
8.75,171.25,58.21
8.75,171.75,58.21
8.75,172.25,59.68
8.75,172.75,59.68
8.75,173.25,59.68
8.75,173.75,59.68
8.75,174.25,61.29
8.75,174.75,61.29
8.75,175.25,62.76
8.75,175.75,62.76
8.75,176.25,64.66
8.75,176.75,64.66
8.75,177.25,61.44
8.75,177.75,61.44
8.75,178.25,62.61
8.75,178.75,62.61
8.75,179.25,63.34
8.75,179.75,63.34
9.25,-179.75,51.47
9.25,-179.25,51.47
9.25,-178.75,54.11
9.25,-178.25,54.11
9.25,-177.75,56.45
9.25,-177.25,56.45
9.25,-176.75,56.74
9.25,-176.25,56.74
9.25,-175.75,57.33
9.25,-175.25,57.33
9.25,-174.75,58.5
9.25,-174.25,58.5
9.25,-173.75,55.87
9.25,-173.25,55.87
9.25,-172.75,56.3
9.25,-172.25,56.3
9.25,-171.75,59.24
9.25,-171.25,59.24
9.25,-170.75,56.16
9.25,-170.25,56.16
9.25,-169.75,57.18
9.25,-169.25,57.18
9.25,-168.75,55.28
9.25,-168.25,55.28
9.25,-167.75,59.38
9.25,-167.25,59.38
9.25,-166.75,57.92
9.25,-166.25,57.92
9.25,-165.75,56.16
9.25,-165.25,56.16
9.25,-164.75,55.87
9.25,-164.25,55.87
9.25,-163.75,58.36
9.25,-163.25,58.36
9.25,-162.75,58.8
9.25,-162.25,58.8
9.25,-161.75,59.97
9.25,-161.25,59.97
9.25,-160.75,56.01
9.25,-160.25,56.01
9.25,-159.75,58.65
9.25,-159.25,58.65
9.25,-158.75,56.3
9.25,-158.25,56.3
9.25,-157.75,55.87
9.25,-157.25,55.87
9.25,-156.75,52.2
9.25,-156.25,52.2
9.25,-155.75,53.67
9.25,-155.25,53.67
9.25,-154.75,55.72
9.25,-154.25,55.72
9.25,-153.75,54.11
9.25,-153.25,54.11
9.25,-152.75,54.84
9.25,-152.25,54.84
9.25,-151.75,55.72
9.25,-151.25,55.72
9.25,-150.75,56.45
9.25,-150.25,56.45
9.25,-149.75,57.18
9.25,-149.25,57.18
9.25,-148.75,57.92
9.25,-148.25,57.92
9.25,-147.75,57.33
9.25,-147.25,57.33
9.25,-146.75,58.06
9.25,-146.25,58.06
